i.data, BY, AGE, R, i, m, d, d.rate, i.rate, m.rate, N, S.i, S.m, I, M, D, I.est, M.est, i.iter, d.est, i.est, m.est, d.sd, i.sd, m.sd, LL, maxgrad, m.start, d.start, i.start
1, 1993, 2, 67780, 0.00017732762060234, 0.02263304229062, 0.22266725095388, 0.236538461538462, 0, 0.0170132325141777, 1058, 0, 18, 0, 18, 246, 0, 18, 25, 0.26967, 0.00037055, 0.010834, 0.064406, 9.146e-05, 0.0019696, 1183.47, 0.000138762, 0.0170132325141777, 0.236538461538462, 0
1, 1993, 3, 67780, 0.0211608524230174, 0.294090654157956, 0.296600936006381, 0.310861423220974, 0.0163727959697733, 0.316261203585147, 794, 2, 247, 13, 247, 166, 10, 247, 25, 0.31955, 0.022818, 0.30885, 0.074457, 0.0044761, 0.02962, 1183.47, 0.000138762, 0.316261203585147, 0.310861423220974, 0.0163727959697733
1, 1993, 4, 67780, 0.135789093535572, 0.989552862515671, 0.57932738671338, 1, 0.133152173913043, 0.996865203761755, 368, 13, 318, 49, 318, 1, 65, 318, 25, 0.32424, 0.1019, 0.95187, 0.075399, 0.010631, 0.0059198, 1183.47, 0.000138762, 0.996865203761755, 1, 0.133152173913043
1, 1993, 5, 67780, 0.00017732762060234, 1, NA, NA, NA, NA, 0, 0, 0, 0, 0, NA, 0, 0, 25, NA, 0.10838, 1, NA, 0.013867, NA, 1183.47, 0.000138762, NA, NA, NA
1, 1994, 1, 67780, 0, 0, 0.968625998092638, 0.96814694600177, 0, 0, 67780, 0, 0, 0, 0, 65621, 0, 0, 25, 0.97289, 0, 0, 0.0040942, NA, NA, 1183.47, 0.000138762, 0, 0.96814694600177, 0
1, 1994, 2, 67780, 0.00017732762060234, 0.0196091578939526, 0.296600936006381, 0.282280867106503, 0.000463177396943029, 0.0166821130676552, 2159, 0, 36, 1, 36, 599, 0, 36, 25, 0.31955, 0.00015692, 0.027634, 0.074457, 4.4318e-05, 0.0042168, 1183.47, 0.000138762, 0.0166821130676552, 0.282280867106503, 0.000463177396943029
1, 1994, 3, 67780, 0.0087543980971343, 0.510154171681782, 0.57932738671338, 0.584105960264901, 0.010505581089954, 0.499004644990046, 1523, 4, 752, 16, 752, 441, 20, 752, 25, 0.32424, 0.037477, 0.61338, 0.075399, 0.0045212, 0.03102, 1183.47, 0.000138762, 0.499004644990046, 0.584105960264901, 0.010505581089954
1, 1994, 4, 67780, 0.116754049612646, 0.871090635244086, 0.378454774816835, 0.41025641025641, 0.127388535031847, 0.857664233576642, 314, 10, 235, 40, 235, 16, 50, 235, 25, 0.27195, 0.10838, 0.95187, 0.063876, 0.013867, 0.0059198, 1183.47, 0.000138762, 0.857664233576642, 0.41025641025641, 0.127388535031847
1, 1994, 5, 67780, 0.0378006872852234, 1, NA, NA, 0, 1, 23, 0, 23, 0, 23, NA, 0, 23, 25, NA, 0.12566, 1, NA, 0.015304, NA, 1183.47, 0.000138762, 1, NA, 0
1, 1995, 1, 67780, 0, 0, 0.977016696944337, 0.977589259368545, 0, 0, 67780, 0, 0, 0, 0, 66261, 0, 0, 25, 0.98797, 0, 0, 0.0020721, NA, NA, 1183.47, 0.000138762, 0, 0.977589259368545, 0
1, 1995, 2, 67780, 0.00017732762060234, 0.00621683429916295, 0.57932738671338, 0.60185799601858, 0, 0.00789993416721527, 1519, 0, 12, 0, 12, 907, 0, 12, 25, 0.32424, 0.00025966, 0.013476, 0.075399, 5.9407e-05, 0.0022333, 1183.47, 0.000138762, 0.00789993416721527, 0.60185799601858, 0
1, 1995, 3, 67780, 0.0266315154494068, 0.30187986319921, 0.378454774816835, 0.380102040816327, 0.0183333333333333, 0.33446519524618, 600, 1, 197, 11, 197, 149, 5, 197, 25, 0.27195, 0.039952, 0.36878, 0.063876, 0.0059131, 0.030332, 1183.47, 0.000138762, 0.33446519524618, 0.380102040816327, 0.0183333333333333
1, 1995, 4, 67780, 0.163406214039125, 0.9950874435056, 0.549562598550708, NA, 0.148148148148148, 1, 243, 8, 207, 36, 207, 0, 40, 207, 25, 0.28227, 0.12566, 0.95187, 0.065172, 0.015304, 0.0059198, 1183.47, 0.000138762, 1, NA, 0.148148148148148
1, 1995, 5, 67780, 0.00017732762060234, 1, NA, NA, NA, NA, 0, 0, 0, 0, 0, NA, 0, 0, 25, NA, 0.18162, 1, NA, 0.013753, NA, 1183.47, 0.000138762, NA, NA, NA
1, 1996, 1, 67780, 0, 0, 0.977026081690611, 0.976777810563588, 0, 0, 67780, 0, 0, 0, 0, 66206, 0, 0, 25, 0.98888, 0, 0, 0.0019302, NA, NA, 1183.47, 0.000138762, 0, 0.976777810563588, 0
1, 1996, 2, 67780, 0.00017732762060234, 0.00181789260799418, 0.378454774816835, 0.377947737412365, 0, 0.00317662007623888, 1574, 0, 5, 0, 5, 593, 0, 5, 25, 0.27195, 0.00027716, 0.003704, 0.063876, 6.8763e-05, 0.00076831, 1183.47, 0.000138762, 0.00317662007623888, 0.377947737412365, 0
1, 1996, 3, 67780, 0.0395201129146083, 0.0743286482899197, 0.549562598550708, 0.559322033898305, 0.0317622950819672, 0.0634920634920635, 976, 4, 60, 31, 60, 495, 20, 60, 25, 0.28227, 0.046608, 0.11824, 0.065172, 0.0068674, 0.017209, 1183.47, 0.000138762, 0.0634920634920635, 0.559322033898305, 0.0317622950819672
1, 1996, 4, 67780, 0.200230444245295, 0.941571954538178, 0.58086033867462, 0.8, 0.192307692307692, 0.952380952380952, 390, 6, 300, 75, 300, 12, 30, 300, 25, 0.33502, 0.18162, 0.95187, 0.075789, 0.013753, 0.0059198, 1183.47, 0.000138762, 0.952380952380952, 0.8, 0.192307692307692
1, 1996, 5, 67780, 0.712328767123288, 1, NA, NA, 0.666666666666667, 1, 3, 0, 1, 2, 1, NA, 0, 1, 25, NA, 0.46433, 1, NA, 0.016642, NA, 1183.47, 0.000138762, 1, NA, 0.666666666666667
1, 1997, 1, 67780, 0, 0, 0.938552243462477, 0.93830038359398, 0, 0, 67780, 0, 0, 0, 0, 63598, 0, 0, 25, 0.97384, 0, 0, 0.0043883, NA, NA, 1183.47, 0.000138762, 0, 0.93830038359398, 0
1, 1997, 2, 67780, 0.00017732762060234, 0.00538496747864283, 0.549562598550708, 0.560788082652571, 0, 0.00478240076518412, 4182, 0, 20, 0, 20, 2334, 0, 20, 25, 0.28227, 0.00032445, 0.011037, 0.065172, 8.1462e-05, 0.0020263, 1183.47, 0.000138762, 0.00478240076518412, 0.560788082652571, 0
1, 1997, 3, 67780, 0.0842746816302696, 0.197372366348383, 0.58086033867462, 0.599397590361446, 0.0787746170678337, 0.211401425178147, 1828, 24, 356, 144, 356, 796, 120, 356, 25, 0.33502, 0.068758, 0.31365, 0.075789, 0.0074839, 0.029866, 1183.47, 0.000138762, 0.211401425178147, 0.599397590361446, 0.0787746170678337
1, 1997, 4, 67780, 0.328536476283181, 0.939858167143361, 0.473179425931746, 0.52, 0.327067669172932, 0.930167597765363, 532, 31, 333, 174, 333, 13, 155, 333, 25, 0.35187, 0.46433, 0.95187, 0.080534, 0.016642, 0.0059198, 1183.47, 0.000138762, 0.930167597765363, 0.52, 0.327067669172932
1, 1997, 5, 67780, 0.338762214983713, 1, NA, NA, 0.333333333333333, 1, 12, 2, 8, 4, 8, NA, 10, 8, 25, NA, 0.24495, 1, NA, 0.020588, NA, 1183.47, 0.000138762, 1, NA, 0.333333333333333
1, 1998, 1, 67780, 0, 0, 0.963807071764288, 0.964251991737976, 0, 0, 67780, 0, 0, 0, 0, 65357, 0, 0, 25, 0.9778, 0, 0, 0.0041247, NA, NA, 1183.47, 0.000138762, 0, 0.964251991737976, 0
1, 1998, 2, 67780, 0.00017732762060234, 0.00518350282023476, 0.58086033867462, 0.591887417218543, 0, 0.00288898060255881, 2423, 0, 7, 0, 7, 1430, 0, 7, 25, 0.33502, 0.00048421, 0.01154, 0.075789, 0.00011181, 0.0023877, 1183.47, 0.000138762, 0.00288898060255881, 0.591887417218543, 0
1, 1998, 3, 67780, 0.254382657223757, 0.376626362006345, 0.473179425931746, 0.461215932914046, 0.274847870182556, 0.332867132867133, 986, 59, 238, 271, 238, 220, 295, 238, 25, 0.35187, 0.19898, 0.32538, 0.080534, 0.016275, 0.03746, 1183.47, 0.000138762, 0.332867132867133, 0.461215932914046, 0.274847870182556
1, 1998, 4, 67780, 0.201489785382403, 0.93950309411656, 0.226024423145283, 0.125, 0.182879377431907, 0.961904761904762, 257, 14, 202, 47, 202, 1, 70, 202, 25, 0.31669, 0.24495, 0.95187, 0.073811, 0.020588, 0.0059198, 1183.47, 0.000138762, 0.961904761904762, 0.125, 0.182879377431907
1, 1998, 5, 67780, 0.67175572519084, 1, NA, NA, 0.571428571428571, 1, 7, 0, 3, 4, 3, NA, 0, 3, 25, NA, 0.0316, 1, NA, 0.0098475, NA, 1183.47, 0.000138762, 1, NA, 0.571428571428571
1, 1999, 1, 67780, 0, 0, 0.989655700076511, 0.990115078194158, 0, 0, 67780, 0, 0, 0, 0, 67110, 0, 0, 25, 0.99076, 0, 0, 0.0019103, NA, NA, 1183.47, 0.000138762, 0, 0.990115078194158, 0
1, 1999, 2, 67780, 0.00017732762060234, 0.010989010989011, 0.473179425931746, 0.456060606060606, 0.00149253731343284, 0.0134529147982063, 670, 1, 9, 1, 9, 301, 5, 9, 25, 0.35187, 0.0015073, 0.0076378, 0.080534, 0.00033366, 0.001577, 1183.47, 0.000138762, 0.0134529147982063, 0.456060606060606, 0.00149253731343284
1, 1999, 3, 67780, 0.105128205128205, 0.247851002865329, 0.226024423145283, 0.231075697211155, 0.0779944289693593, 0.241691842900302, 359, 6, 80, 28, 80, 58, 30, 80, 25, 0.31669, 0.095037, 0.22895, 0.073811, 0.011215, 0.030044, 1183.47, 0.000138762, 0.241691842900302, 0.231075697211155, 0.0779944289693593
1, 1999, 4, 67780, 0.0365079365079365, 0.913509060955519, 0.231205820000084, 0.2, 0.0569948186528497, 0.917582417582418, 193, 2, 167, 11, 167, 3, 10, 167, 25, 0.32317, 0.0316, 0.95187, 0.075329, 0.0098475, 0.0059198, 1183.47, 0.000138762, 0.917582417582418, 0.2, 0.0569948186528497
1, 1999, 5, 67780, 0.857142857142857, 1, NA, NA, 0.833333333333333, 1, 12, 3, 2, 10, 2, NA, 15, 2, 25, NA, 0.21711, 1, NA, 0.021214, NA, 1183.47, 0.000138762, 1, NA, 0.833333333333333
1, 2000, 1, 67780, 0, 0, 0.993655334211393, 0.993655945706698, 0, 0, 67780, 0, 0, 0, 0, 67350, 0, 0, 25, 0.99312, 0, 0, 0.0012873, NA, NA, 1183.47, 0.000138762, 0, 0.993655945706698, 0
1, 2000, 2, 67780, 0.00017732762060234, 0.00681154719429128, 0.226024423145283, 0.232394366197183, 0, 0.00930232558139535, 430, 0, 4, 0, 4, 99, 0, 4, 25, 0.31669, 0.00067871, 0.010904, 0.073811, 0.00016063, 0.0021368, 1183.47, 0.000138762, 0.00930232558139535, 0.232394366197183, 0
1, 2000, 3, 67780, 0.00017732762060234, 0.291312867406924, 0.231205820000084, 0.234513274336283, 0, 0.308868501529052, 327, 0, 101, 0, 101, 53, 0, 101, 25, 0.32317, 0.011348, 0.31052, 0.075329, 0.00367, 0.035765, 1183.47, 0.000138762, 0.308868501529052, 0.234513274336283, 0
1, 2000, 4, 67780, 0.328341013824885, 0.9950874435056, 0.201748857722773, NA, 0.30635838150289, 1, 173, 6, 120, 53, 120, 0, 30, 120, 25, 0.31736, 0.21711, 0.95187, 0.07419, 0.021214, 0.0059198, 1183.47, 0.000138762, 1, NA, 0.30635838150289
1, 2000, 5, 67780, 0.292913795100716, 1, NA, NA, NA, NA, 0, 0, 0, 0, 0, NA, 0, 0, 25, NA, 0.0001234, 1, NA, 6.1382e-07, NA, 1183.47, 0.000138762, NA, NA, NA
1, 2001, 1, 67780, 0, 0, 0.990463532556357, 0.989775745057539, 0, 0, 67780, 0, 0, 0, 0, 67087, 0, 0, 25, 0.98737, 0, 0, 0.002195, NA, NA, 1183.47, 0.000138762, 0, 0.989775745057539, 0
1, 2001, 2, 67780, 0.00017732762060234, 0.00181789260799418, 0.231205820000084, 0.235209235209235, 0, 0, 693, 0, 0, 0, 0, 163, 0, 0, 25, 0.32317, 7.7589e-05, 0.016131, 0.075329, 2.962e-05, 0.002805, 1183.47, 0.000138762, 0, 0.235209235209235, 0
1, 2001, 3, 67780, 0.0704827657272399, 0.495316224156089, 0.201748857722773, 0.188235294117647, 0.0641509433962264, 0.485887096774194, 530, 8, 241, 34, 241, 48, 40, 241, 25, 0.31736, 0.083317, 0.4239, 0.07419, 0.010167, 0.035488, 1183.47, 0.000138762, 0.485887096774194, 0.188235294117647, 0.0641509433962264
1, 2001, 4, 67780, 0.00017732762060234, 0.898407468423943, 0.339980650653301, 0.266666666666667, 0, 0.927536231884058, 207, 0, 192, 0, 192, 4, 0, 192, 25, 0.38144, 0.0001234, 0.95187, 0.16509, 6.1382e-07, 0.0059198, 1183.47, 0.000138762, 0.927536231884058, 0.266666666666667, 0
1, 2001, 5, 67780, 0.00017732762060234, 1, NA, NA, 0, 1, 11, 0, 11, 0, 11, NA, 0, 11, 25, NA, 0.0001234, 1, NA, 7.1518e-07, NA, 1183.47, 0.000138762, 1, NA, 0
1, 2002, 1, 67780, 0, 0, 0.990854411860329, 0.990793744467395, 0, 0, 67780, 0, 0, 0, 0, 67156, 0, 0, 25, 0.98868, 0, 0, 0.0021957, NA, NA, 1183.47, 0.000138762, 0, 0.990793744467395, 0
1, 2002, 2, 67780, 0.00017732762060234, 0.00568787771062922, 0.201748857722773, 0.188405797101449, 0, 0.00480769230769231, 624, 0, 3, 0, 3, 117, 0, 3, 25, 0.31736, 0.00059128, 0.021984, 0.07419, 0.00013824, 0.0053568, 1183.47, 0.000138762, 0.00480769230769231, 0.188405797101449, 0
1, 2002, 3, 67780, 0.00017732762060234, 0.593016327017042, 0.339980650653301, 0.36405529953917, 0, 0.569444444444444, 504, 0, 287, 0, 287, 79, 0, 287, 25, 0.38144, 4.3862e-05, 0.52944, 0.16509, 3.1639e-06, 0.070534, 1183.47, 0.000138762, 0.569444444444444, 0.36405529953917, 0
1, 2002, 4, 67780, 0.00017732762060234, 0.9950874435056, 0.319471381767528, 0, 0, 0.992753623188406, 138, 0, 137, 0, 137, 0, 0, 137, 25, 0.37356, 0.0001234, 0.95187, 0.31461, 7.1518e-07, 0.0059198, 1183.47, 0.000138762, 0.992753623188406, 0, 0
1, 2002, 5, 67780, 0.292913795100716, 1, NA, NA, 1, NA, 1, 1, 0, 1, 0, NA, 5, 0, 25, NA, 0.074335, 1, NA, 0.018505, NA, 1183.47, 0.000138762, NA, NA, 1
1, 2003, 1, 67780, 0, 0, 0.98909313132291, 0.988979049867218, 0, 0, 67780, 0, 0, 0, 0, 67033, 0, 0, 25, 0.98751, 0, 0, 0.0057786, NA, NA, 1183.47, 0.000138762, 0, 0.988979049867218, 0
1, 2003, 2, 67780, 0.00017732762060234, 0.0173970930877621, 0.339980650653301, 0.317006802721088, 0, 0.0160642570281124, 747, 0, 12, 0, 12, 233, 0, 12, 25, 0.38144, 2.9821e-07, 0.014452, 0.16509, 6.2768e-08, 0.0061918, 1183.47, 0.000138762, 0.0160642570281124, 0.317006802721088, 0
1, 2003, 3, 67780, 0.00017732762060234, 0.387886452428807, 0.319471381767528, 0.352159468438538, 0, 0.400398406374502, 502, 0, 201, 0, 201, 106, 0, 201, 25, 0.37356, 4.3862e-05, 0.38961, 0.31461, 3.1666e-06, 0.12196, 1183.47, 0.000138762, 0.400398406374502, 0.352159468438538, 0
1, 2003, 4, 67780, 0.0564471499723298, 0.95405669599218, 0.630864054420789, 0.777777777777778, 0.041025641025641, 0.951871657754011, 195, 2, 178, 8, 178, 7, 10, 178, 25, 0.77245, 0.074335, 0.95187, 0.16451, 0.018505, 0.0059198, 1183.47, 0.000138762, 0.951871657754011, 0.777777777777778, 0.041025641025641
1, 2003, 5, 67780, 0.00017732762060234, 1, NA, NA, 0, 1, 2, 0, 2, 0, 2, NA, 0, 2, 25, NA, 0.00012343, 1, NA, 0.00012123, NA, 1183.47, 0.000138762, 1, NA, 0
1, 1979, 1, 67780, 0, 0, 0.938655494505494, 0.939480672764827, 0, 0, 67780, 0, 0, 0, 0, 63678, 0, 0, 26, 0.96091, 0, 0, 0.0052683, NA, NA, 1183.47, 8.39934e-05, 0, 0.939480672764827, 0
1, 1979, 2, 67780, 0.00017732762060234, 0.00519494478131969, 0.451869645500778, 0.455547391623806, 0.000243783520234032, 0.00438917337234821, 4102, 0, 18, 1, 18, 1860, 0, 18, 26, 0.29155, 2.9824e-07, 0.0087219, 0.069515, 1.1098e-07, 0.0015496, 1183.47, 8.39934e-05, 0.00438917337234821, 0.455547391623806, 0.000243783520234032
1, 1979, 3, 67780, 0.470274699055525, 0.184923939831733, 0.598404840737821, 0.594309799789252, 0.475033738191633, 0.186803770351328, 2223, 207, 218, 1056, 218, 564, 1035, 218, 26, 0.30819, 0.56298, 0.25701, 0.075025, 0.023339, 0.025059, 1183.47, 8.39934e-05, 0.186803770351328, 0.594309799789252, 0.475033738191633
1, 1979, 4, 67780, 0.825878427692629, 0.952095808383233, 0.2533993061295, 0.5, 0.8, 0.974025974025974, 385, 69, 75, 308, 75, 1, 345, 75, 26, 0.21695, 0.60206, 0.95187, 0.055325, 0.018961, 0.0059198, 1183.47, 8.39934e-05, 0.974025974025974, 0.5, 0.8
1, 1979, 5, 67780, 0.375, 1, NA, NA, 1, NA, 1, 1, 0, 1, 0, NA, 5, 0, 26, NA, 0.45507, 1, NA, 0.018167, NA, 1183.47, 8.39934e-05, NA, NA, 1
1, 1980, 1, 67780, 0, 0, 0.964292309891366, 0.965137208616111, 0, 0, 67780, 0, 0, 0, 0, 65417, 0, 0, 26, 0.98088, 0, 0, 0.0028768, NA, NA, 1183.47, 8.39934e-05, 0, 0.965137208616111, 0
1, 1980, 2, 67780, 0.00742961679029346, 0.0216168256336835, 0.598404840737821, 0.596774193548387, 0.00592467202708421, 0.0234142188165177, 2363, 6, 55, 14, 55, 1369, 30, 55, 26, 0.30819, 0.0056122, 0.0082078, 0.075025, 0.0011338, 0.0012623, 1183.47, 8.39934e-05, 0.0234142188165177, 0.596774193548387, 0.00592467202708421
1, 1980, 3, 67780, 0.151033615696943, 0.156927484159161, 0.2533993061295, 0.25, 0.156756756756757, 0.169230769230769, 925, 23, 132, 145, 132, 162, 115, 132, 26, 0.21695, 0.27928, 0.24383, 0.055325, 0.017881, 0.020061, 1183.47, 8.39934e-05, 0.169230769230769, 0.25, 0.156756756756757
1, 1980, 4, 67780, 0.494485558787111, 0.838507547707206, 0.190587845622456, 0.266666666666667, 0.510288065843621, 0.873949579831933, 486, 47, 208, 248, 208, 8, 235, 208, 26, 0.2122, 0.45507, 0.95187, 0.052529, 0.018167, 0.0059198, 1183.47, 8.39934e-05, 0.873949579831933, 0.266666666666667, 0.510288065843621
1, 1980, 5, 67780, 0.135802469135802, 1, NA, NA, 0.0909090909090909, 1, 22, 0, 20, 2, 20, NA, 0, 20, 26, NA, 0.60218, 1, NA, 0.015532, NA, 1183.47, 8.39934e-05, 1, NA, 0.0909090909090909
1, 1981, 1, 67780, 0, 0, 0.983700007647014, 0.983785777515491, 0, 0, 67780, 0, 0, 0, 0, 66681, 0, 0, 26, 0.98545, 0, 0, 0.0017734, NA, NA, 1183.47, 8.39934e-05, 0, 0.983785777515491, 0
1, 1981, 2, 67780, 0.00017732762060234, 0.00187656869414276, 0.2533993061295, 0.250457038391225, 0.000909918107370337, 0.00364298724954463, 1099, 0, 4, 1, 4, 274, 0, 4, 26, 0.21695, 0.0022242, 0.0040886, 0.055325, 0.00046071, 0.00070999, 1183.47, 8.39934e-05, 0.00364298724954463, 0.250457038391225, 0.000909918107370337
1, 1981, 3, 67780, 0.162064346313835, 0.127892301220025, 0.190587845622456, 0.206611570247934, 0.158536585365854, 0.123188405797101, 820, 24, 85, 130, 85, 125, 120, 85, 26, 0.2122, 0.19409, 0.12971, 0.052529, 0.014303, 0.01488, 1183.47, 8.39934e-05, 0.123188405797101, 0.206611570247934, 0.158536585365854
1, 1981, 4, 67780, 0.352789837594469, 0.993788819875776, 0.461318193158469, 0.4, 0.3625, 0.983660130718954, 480, 30, 301, 174, 301, 2, 150, 301, 26, 0.20449, 0.60218, 0.95187, 0.047526, 0.015532, 0.0059198, 1183.47, 8.39934e-05, 0.983660130718954, 0.4, 0.3625
1, 1981, 5, 67780, 0.00017732762060234, 1, NA, NA, 0, 1, 3, 0, 3, 0, 3, NA, 0, 3, 26, NA, 0.50913, 1, NA, 0.011561, NA, 1183.47, 8.39934e-05, 1, NA, 0
1, 1982, 1, 67780, 0, 0, 0.927440644995796, 0.930584243139569, 0, 0, 67780, 0, 0, 0, 0, 63075, 0, 0, 26, 0.93965, 0, 0, 0.0056423, NA, NA, 1183.47, 8.39934e-05, 0, 0.930584243139569, 0
1, 1982, 2, 67780, 0.000432087399496716, 0.00510869485127066, 0.190587845622456, 0.193147751605996, 0.00127523910733262, 0.00617152585656523, 4705, 1, 29, 6, 29, 902, 5, 29, 26, 0.2122, 0.001466, 0.016838, 0.052529, 0.00030785, 0.0022085, 1183.47, 8.39934e-05, 0.00617152585656523, 0.193147751605996, 0.00127523910733262
1, 1982, 3, 67780, 0.315561052561415, 0.372233944705946, 0.461318193158469, 0.461445051608986, 0.308386411889597, 0.367996930161167, 3768, 215, 959, 1162, 959, 760, 1075, 959, 26, 0.20449, 0.27936, 0.43777, 0.047526, 0.012232, 0.019769, 1183.47, 8.39934e-05, 0.367996930161167, 0.461445051608986, 0.308386411889597
1, 1982, 4, 67780, 0.556867476801976, 0.988006482982172, 0.364293424430591, 0.166666666666667, 0.541149943630214, 0.985257985257985, 887, 98, 401, 480, 401, 1, 490, 401, 26, 0.2521, 0.50913, 0.95187, 0.056641, 0.011561, 0.0059198, 1183.47, 8.39934e-05, 0.985257985257985, 0.166666666666667, 0.541149943630214
1, 1982, 5, 67780, 0.72972972972973, 1, NA, NA, 0.4, 1, 5, 0, 3, 2, 3, NA, 0, 3, 26, NA, 0.61939, 1, NA, 0.011668, NA, 1183.47, 8.39934e-05, 1, NA, 0.4
1, 1983, 1, 67780, 0, 0, 0.898807500686103, 0.8991295367365, 0, 0, 67780, 0, 0, 0, 0, 60943, 0, 0, 26, 0.93531, 0, 0, 0.0075381, NA, NA, 1183.47, 8.39934e-05, 0, 0.8991295367365, 0
1, 1983, 2, 67780, 0.00017732762060234, 0.00250389277079209, 0.461318193158469, 0.466187472495233, 0.000585051923358198, 0.00234157763793356, 6837, 1, 16, 4, 16, 3178, 5, 16, 26, 0.20449, 0.0022249, 0.0029067, 0.047526, 0.00042923, 0.00046884, 1183.47, 8.39934e-05, 0.00234157763793356, 0.466187472495233, 0.000585051923358198
1, 1983, 3, 67780, 0.195291847412556, 0.085782521811181, 0.364293424430591, 0.356278366111952, 0.203902170926079, 0.0873317224715223, 3639, 148, 253, 742, 253, 942, 740, 253, 26, 0.2521, 0.22346, 0.093997, 0.056641, 0.014261, 0.0085531, 1183.47, 8.39934e-05, 0.0873317224715223, 0.356278366111952, 0.203902170926079
1, 1983, 4, 67780, 0.559009081054184, 0.969574853919001, 0.527567710693972, 0.619047619047619, 0.552291421856639, 0.97244094488189, 1702, 220, 741, 940, 741, 13, 1100, 741, 26, 0.40263, 0.61939, 0.95187, 0.089663, 0.011668, 0.0059198, 1183.47, 8.39934e-05, 0.97244094488189, 0.619047619047619, 0.552291421856639
1, 1983, 5, 67780, 0.463576158940397, 1, NA, NA, 0.75, 1, 8, 0, 2, 6, 2, NA, 0, 2, 26, NA, 0.57928, 1, NA, 0.011978, NA, 1183.47, 8.39934e-05, 1, NA, 0.75
1, 1984, 1, 67780, 0, 0, 0.905105076142132, 0.905429330185896, 0, 0, 67780, 0, 0, 0, 0, 61370, 0, 0, 26, 0.92766, 0, 0, 0.011571, NA, NA, 1183.47, 8.39934e-05, 0, 0.905429330185896, 0
1, 1984, 2, 67780, 0.000267461204752251, 0.00973819244166448, 0.364293424430591, 0.363335435056747, 0.00046801872074883, 0.00983299516154206, 6410, 1, 63, 3, 63, 2305, 5, 63, 26, 0.2521, 0.001718, 0.0060118, 0.056641, 0.00036004, 0.0012811, 1183.47, 8.39934e-05, 0.00983299516154206, 0.363335435056747, 0.00046801872074883
1, 1984, 3, 67780, 0.273016593452313, 0.145676167824891, 0.527567710693972, 0.531889290012034, 0.276058430304531, 0.147400820793434, 4039, 225, 431, 1115, 431, 1326, 1125, 431, 26, 0.40263, 0.2906, 0.18493, 0.089663, 0.022253, 0.023848, 1183.47, 8.39934e-05, 0.147400820793434, 0.531889290012034, 0.276058430304531
1, 1984, 4, 67780, 0.560224455174214, 0.880811078140455, 0.624597664361772, 0.621212121212121, 0.582690659811482, 0.864476386036961, 1167, 150, 421, 680, 421, 41, 750, 421, 26, 0.26381, 0.57928, 0.95187, 0.060134, 0.011978, 0.0059198, 1183.47, 8.39934e-05, 0.864476386036961, 0.621212121212121, 0.582690659811482
1, 1984, 5, 67780, 0.612033195020747, 1, NA, NA, 0.44, 1, 25, 5, 14, 11, 14, NA, 25, 14, 26, NA, 0.52453, 1, NA, 0.017699, NA, 1183.47, 8.39934e-05, 1, NA, 0.44
1, 1985, 1, 67780, 0, 0, 0.935017078366353, 0.934730008852169, 0, 0, 67780, 0, 0, 0, 0, 63356, 0, 0, 26, 0.96438, 0, 0, 0.0073165, NA, NA, 1183.47, 8.39934e-05, 0, 0.934730008852169, 0
1, 1985, 2, 67780, 0.000322965468935768, 0.00226148866529766, 0.527567710693972, 0.520172257479601, 0.000678119349005425, 0.00203573852069668, 4424, 0, 9, 3, 9, 2295, 0, 9, 26, 0.40263, 0.0023315, 0.0038237, 0.089663, 0.00052558, 0.0006741, 1183.47, 8.39934e-05, 0.00203573852069668, 0.520172257479601, 0.000678119349005425
1, 1985, 3, 67780, 0.140335823236442, 0.0730722600845134, 0.624597664361772, 0.609841827768014, 0.129428436466698, 0.0737927292457949, 2117, 65, 136, 274, 136, 1041, 325, 136, 26, 0.26381, 0.26488, 0.12183, 0.060134, 0.017254, 0.013248, 1183.47, 8.39934e-05, 0.0737927292457949, 0.609841827768014, 0.129428436466698
1, 1985, 4, 67780, 0.521809800759375, 0.9557851129936, 0.192382894650167, 0.230769230769231, 0.515015015015015, 0.959752321981424, 666, 81, 310, 343, 310, 3, 405, 310, 26, 0.41061, 0.52453, 0.95187, 0.091279, 0.017699, 0.0059198, 1183.47, 8.39934e-05, 0.959752321981424, 0.230769230769231, 0.515015015015015
1, 1985, 5, 67780, 0.843843843843844, 1, NA, NA, 0.7, 1, 10, 2, 3, 7, 3, NA, 10, 3, 26, NA, 0.78394, 1, NA, 0.017255, NA, 1183.47, 8.39934e-05, 1, NA, 0.7
1, 1986, 1, 67780, 0, 0, 0.995901329243354, 0.996046031277663, 0, 0, 67780, 0, 0, 0, 0, 67512, 0, 0, 26, 0.9973, 0, 0, 0.00056184, NA, NA, 1183.47, 8.39934e-05, 0, 0.996046031277663, 0
1, 1986, 2, 67780, 0.00017732762060234, 0.00748409629537233, 0.624597664361772, 0.647940074906367, 0, 0.00373134328358209, 268, 0, 1, 0, 1, 173, 0, 1, 26, 0.26381, 0.00209, 0.0021924, 0.060134, 0.00044298, 0.00080966, 1183.47, 8.39934e-05, 0.00373134328358209, 0.647940074906367, 0
1, 1986, 3, 67780, 0.179464622345105, 0.117016388420891, 0.192382894650167, 0.263157894736842, 0.0957446808510638, 0.105882352941176, 94, 1, 9, 9, 9, 20, 5, 9, 26, 0.41061, 0.23221, 0.071726, 0.091279, 0.018753, 0.023434, 1183.47, 8.39934e-05, 0.105882352941176, 0.263157894736842, 0.0957446808510638
