i.data, BY, AGE, R, i, m, d, d.rate, i.rate, m.rate, N, S.i, S.m, I, M, D, I.est, M.est
59, 1984, 4, 67780, 0.205810941170267, 0.948896315421268, 0.319743408199062, 0.26984126984127, 0.191434133679429, 0.949438202247191, 1541, 60, 1183, 295, 1183, 17, 300, 1183
59, 1984, 5, 67780, 0.138022616030134, 1, NA, NA, 0.108695652173913, 1, 46, 0, 41, 5, 41, NA, 0, 41
59, 1985, 1, 67780, 0, 0, 0.836250514402097, 0.83652994983771, 0, 0, 67780, 0, 0, 0, 0, 56700, 0, 0
59, 1985, 2, 67780, 0.000156179842651483, 0.00920268866310625, 0.57955039100955, 0.578123578123578, 0.000180505415162455, 0.00803394114461094, 11080, 0, 89, 2, 89, 6353, 0, 89
59, 1985, 3, 67780, 0.0854985867775956, 0.27721744956105, 0.319743408199062, 0.320391517128874, 0.089732528041415, 0.273696682464455, 4636, 93, 1155, 416, 1155, 982, 465, 1155
59, 1985, 4, 67780, 0.138022616030134, 0.948896315421268, 0.738294568304261, 0.764705882352941, 0.14498319731157, 0.952274003368894, 2083, 59, 1696, 302, 1696, 65, 295, 1696
59, 1985, 5, 67780, 0.134230720061338, 1, NA, NA, 0.15, 1, 20, 0, 17, 3, 17, NA, 0, 17
59, 1986, 1, 67780, 0, 0, 0.987118277959303, 0.987444673945117, 0, 0, 67780, 0, 0, 0, 0, 66929, 0, 0
59, 1986, 2, 67780, 0.000230301010401224, 0.0151868247383129, 0.319743408199062, 0.309069212410501, 0.00117508813160987, 0.0141176470588235, 851, 0, 12, 1, 12, 259, 0, 12
59, 1986, 3, 67780, 0.0559796369813155, 0.415719153835346, 0.738294568304261, 0.735849056603774, 0.0604490500863558, 0.415441176470588, 579, 6, 226, 35, 226, 234, 30, 226
59, 1986, 4, 67780, 0.134230720061338, 0.948896315421268, 0.659277698535569, 1, 0.154761904761905, 0.957746478873239, 84, 2, 68, 13, 68, 3, 10, 68
59, 1986, 5, 67780, 0.286456106012595, 1, NA, NA, NaN, NaN, 0, 0, 0, 0, 0, NA, 0, 0
59, 1987, 1, 67780, 0, 0, 0.855608579972092, 0.85554735910298, 0, 0, 67780, 0, 0, 0, 0, 57989, 0, 0
59, 1987, 2, 67780, 0.00014844677283643, 0.0197965194623336, 0.738294568304261, 0.737312811980033, 0.000306403840261465, 0.0175725378013895, 9791, 0, 172, 3, 172, 7090, 0, 172
59, 1987, 3, 67780, 0.0543710879939396, 0.504468407749902, 0.659277698535569, 0.628892733564014, 0.0518606492478226, 0.517327766179541, 2526, 27, 1239, 131, 1239, 727, 135, 1239
59, 1987, 4, 67780, 0.286456106012595, 0.948896315421268, 0.658386192373351, 0.578947368421053, 0.300699300699301, 0.936666666666667, 429, 32, 281, 129, 281, 11, 160, 281
59, 1987, 5, 67780, 0.336298210580261, 1, NA, NA, 0.5, 1, 8, 0, 4, 4, 4, NA, 0, 4
59, 1988, 1, 67780, 0, 0, 0.998809404450233, 0.998922986131602, 0, 0, 67780, 0, 0, 0, 0, 67707, 0, 0
59, 1988, 2, 67780, 0.000144060018469783, 0.00435107414195235, 0.659277698535569, 0.602739726027397, 0, 0, 73, 0, 0, 0, 0, 44, 0, 0
59, 1988, 3, 67780, 0.122701069611324, 0.14197371370519, 0.658386192373351, 0.666666666666667, 0.103448275862069, 0.192307692307692, 29, 0, 5, 3, 5, 14, 0, 5
59, 1988, 4, 67780, 0.336298210580261, 0.948896315421268, 0.627080346162871, 0.5, 0.142857142857143, 0.666666666666667, 7, 1, 4, 1, 4, 1, 5, 4
59, 1988, 5, 67780, 0.337623042254616, 1, NA, NA, 1, NaN, 1, 0, 0, 1, 0, NA, 0, 0
59, 1989, 1, 67780, 0, 0, 0.995519556469141, 0.995573915609324, 0, 0, 67780, 0, 0, 0, 0, 67480, 0, 0
59, 1989, 2, 67780, 0.000337298873444358, 0.00582860856742029, 0.658386192373351, 0.725752508361204, 0, 0.00333333333333333, 300, 0, 1, 0, 1, 217, 0, 1
59, 1989, 3, 67780, 0.146997585479351, 0.185572067940783, 0.627080346162871, 0.653846153846154, 0.158536585365854, 0.246376811594203, 82, 5, 17, 13, 17, 34, 25, 17
59, 1989, 4, 67780, 0.337623042254616, 0.948896315421268, 0.625823846452826, 1, 0.444444444444444, 0.9, 18, 2, 9, 8, 9, 1, 10, 9
59, 1989, 5, 67780, 0.249711833135133, 1, NA, NA, NaN, NaN, 0, 0, 0, 0, 0, NA, 0, 0
59, 1990, 1, 67780, 0, 0, 0.995460362134244, 0.99545588669224, 0, 0, 67780, 0, 0, 0, 0, 67472, 0, 0
59, 1990, 2, 67780, 0.000409649487233432, 0.00860542094031413, 0.627080346162871, 0.66996699669967, 0, 0.0162337662337662, 308, 0, 5, 0, 5, 203, 0, 5
59, 1990, 3, 67780, 0.147658400118104, 0.261759400141349, 0.625823846452826, 0.6, 0.15, 0.235294117647059, 100, 4, 20, 15, 20, 39, 20, 20
59, 1990, 4, 67780, 0.249711833135133, 0.948896315421268, 0.312075809794695, NaN, 0.115384615384615, 1, 26, 0, 23, 3, 23, 0, 0, 23
59, 1990, 5, 67780, 0.249382166150527, 1, NA, NA, NaN, NaN, 0, 0, 0, 0, 0, NA, 0, 0
59, 1991, 1, 67780, 0, 0, 0.992948355915505, 0.99268220714075, 0, 0, 67780, 0, 0, 0, 0, 67284, 0, 0
59, 1991, 2, 67780, 0.000411645866011168, 0.0063201667885362, 0.625823846452826, 0.595918367346939, 0, 0.0120967741935484, 496, 0, 6, 0, 6, 292, 0, 6
59, 1991, 3, 67780, 0.10544748393698, 0.19959369991117, 0.312075809794695, 0.288590604026846, 0.0858585858585859, 0.176795580110497, 198, 3, 32, 17, 32, 43, 15, 32
59, 1991, 4, 67780, 0.249382166150527, 0.948896315421268, 0.639808898384753, 0.2, 0.207547169811321, 0.94047619047619, 106, 3, 79, 22, 79, 1, 15, 79
59, 1991, 5, 67780, 0.456706399755944, 1, NA, NA, 0.5, 1, 4, 0, 2, 2, 2, NA, 0, 2
59, 1992, 1, 67780, 0, 0, 0.992828204055112, 0.99244614930658, 0, 0, 67780, 0, 0, 0, 0, 67268, 0, 0
59, 1992, 2, 67780, 0.000287124284988782, 0.00973192849969107, 0.312075809794695, 0.339920948616601, 0, 0.01171875, 512, 0, 6, 0, 6, 172, 0, 6
59, 1992, 3, 67780, 0.10529505376204, 0.290651720999001, 0.639808898384753, 0.64018691588785, 0.122754491017964, 0.26962457337884, 334, 6, 79, 41, 79, 137, 30, 79
59, 1992, 4, 67780, 0.456706399755944, 0.948896315421268, 0.713071819956078, 1, 0.467532467532468, 0.926829268292683, 77, 8, 38, 36, 38, 3, 40, 38
59, 1992, 5, 67780, 0.193010679601437, 1, NA, NA, NaN, NaN, 0, 0, 0, 0, 0, NA, 0, 0
59, 1993, 1, 67780, 0, 0, 0.847246313675086, 0.848141044555916, 0, 0, 67780, 0, 0, 0, 0, 57487, 0, 0
59, 1993, 2, 67780, 0.000286685322772096, 0.0057178262314006, 0.639808898384753, 0.644572432643499, 0.000194306810453706, 0.00456709746380332, 10293, 0, 47, 2, 47, 6603, 0, 47
59, 1993, 3, 67780, 0.210721552898105, 0.182379221258863, 0.713071819956078, 0.701890034364261, 0.211480362537764, 0.189132706374086, 3641, 138, 543, 770, 543, 1634, 690, 543
59, 1993, 4, 67780, 0.193010679601437, 0.948896315421268, 0.714627048973306, 0.72, 0.177233429394813, 0.956217162872154, 694, 16, 546, 123, 546, 18, 80, 546
59, 1993, 5, 67780, 0.463170837190491, 1, NA, NA, 0.428571428571429, 1, 7, 0, 4, 3, 4, NA, 0, 4
59, 1994, 1, 67780, 0, 0, 0.994077100257246, 0.994113307760401, 0, 0, 67780, 0, 0, 0, 0, 67381, 0, 0
59, 1994, 2, 67780, 0.000609638312760841, 0.00512737074533076, 0.713071819956078, 0.736708860759494, 0.0025062656641604, 0.00753768844221105, 399, 0, 3, 1, 3, 291, 0, 3
59, 1994, 3, 67780, 0.0798097139345111, 0.165155553897545, 0.714627048973306, 0.732558139534884, 0.0384615384615385, 0.14, 104, 1, 14, 4, 14, 63, 5, 14
59, 1994, 4, 67780, 0.463170837190491, 0.948896315421268, 0.641206108448192, NaN, 0.434782608695652, 1, 23, 1, 13, 10, 13, 0, 5, 13
59, 1994, 5, 67780, 0.307086030147149, 1, NA, NA, NaN, NaN, 0, 0, 0, 0, 0, NA, 0, 0
59, 1995, 1, 67780, 0, 0, 0.998109923234021, 0.99836234877545, 0, 0, 67780, 0, 0, 0, 0, 67669, 0, 0
59, 1995, 2, 67780, 0.000214323040078845, 0.00715452607105982, 0.714627048973306, 0.690909090909091, 0, 0.00900900900900901, 111, 0, 1, 0, 1, 76, 0, 1
59, 1995, 3, 67780, 0.214377428673148, 0.222858562109657, 0.641206108448192, 0.578947368421053, 0.294117647058824, 0.208333333333333, 34, 4, 5, 10, 5, 11, 20, 5
59, 1995, 4, 67780, 0.307086030147149, 0.948896315421268, 0.311620317161846, NaN, 0.125, 1, 8, 0, 7, 1, 7, 0, 0, 7
59, 1995, 5, 67780, 0.526471369007643, 1, NA, NA, NaN, NaN, 0, 0, 0, 0, 0, NA, 0, 0
59, 1996, 1, 67780, 0, 0, 0.998160822962767, 0.998421363233992, 0, 0, 67780, 0, 0, 0, 0, 67673, 0, 0
59, 1996, 2, 67780, 0.000621595393245244, 0.0175162611688239, 0.641206108448192, 0.619047619047619, 0.00934579439252336, 0.00943396226415094, 107, 0, 1, 1, 1, 65, 0, 1
59, 1996, 3, 67780, 0.132627364988479, 0.462341157660743, 0.311620317161846, 0.166666666666667, 0.2, 0.4375, 40, 0, 14, 8, 14, 3, 0, 14
59, 1996, 4, 67780, 0.526471369007643, 0.948896315421268, 0.718562177973642, NaN, 0.6, 1, 15, 0, 6, 9, 6, 0, 0, 6
59, 1996, 5, 67780, 0.314622176458205, 1, NA, NA, NaN, NaN, 0, 0, 0, 0, 0, NA, 0, 0
59, 1997, 1, 67780, 0, 0, 0.994191605205206, 0.994319858365299, 0, 0, 67780, 0, 0, 0, 0, 67395, 0, 0
59, 1997, 2, 67780, 0.000366613135469485, 0.0096581178848657, 0.311620317161846, 0.291666666666667, 0, 0.0025974025974026, 385, 0, 1, 0, 1, 112, 0, 1
59, 1997, 3, 67780, 0.251693598763826, 0.288792768624602, 0.718562177973642, 0.697183098591549, 0.253676470588235, 0.300492610837438, 272, 15, 61, 69, 61, 99, 75, 61
59, 1997, 4, 67780, 0.314622176458205, 0.948896315421268, 0.254409659286791, 0, 0.372093023255814, 0.962962962962963, 43, 2, 26, 16, 26, 0, 10, 26
59, 1997, 5, 67780, 0.424013310893054, 1, NA, NA, 1, NaN, 1, 0, 0, 1, 0, NA, 0, 0
59, 1998, 1, 67780, 0, 0, 0.846737615057425, 0.847668928887577, 0, 0, 67780, 0, 0, 0, 0, 57455, 0, 0
59, 1998, 2, 67780, 0.000746919288530434, 0.0161445508868462, 0.718562177973642, 0.721641349378576, 0.000387409200968523, 0.0177308400348803, 10325, 2, 183, 4, 183, 7316, 10, 183
59, 1998, 3, 67780, 0.136298527684756, 0.43534430431855, 0.254409659286791, 0.273131014063657, 0.139971651311127, 0.443345694272765, 2822, 84, 1076, 395, 1076, 369, 420, 1076
59, 1998, 4, 67780, 0.424013310893054, 0.948896315421268, 0.636057330809583, 0.702702702702703, 0.419551934826884, 0.935087719298246, 982, 77, 533, 412, 533, 26, 385, 533
59, 1998, 5, 67780, 0.146882732354003, 1, NA, NA, 0.0909090909090909, 1, 11, 0, 10, 1, 10, NA, 0, 10
59, 1999, 1, 67780, 0, 0, 0.998284723829782, 0.998421363233992, 0, 0, 67780, 0, 0, 0, 0, 67673, 0, 0
59, 1999, 2, 67780, 0.000377539624875967, 0.0175894578077173, 0.254409659286791, 0.205607476635514, 0, 0, 107, 0, 0, 0, 0, 22, 0, 0
59, 1999, 3, 67780, 0.192628665839413, 0.463745946980851, 0.636057330809583, 0.657894736842105, 0.223529411764706, 0.424242424242424, 85, 3, 28, 19, 28, 25, 15, 28
59, 1999, 4, 67780, 0.146882732354003, 0.948896315421268, 0.260896342168726, 1, 0.0769230769230769, 0.916666666666667, 13, 0, 11, 1, 11, 1, 0, 11
59, 1999, 5, 67780, 0.443409166606081, 1, NA, NA, NaN, NaN, 0, 0, 0, 0, 0, NA, 0, 0
59, 2000, 1, 67780, 0, 0, 0.771130050395342, 0.770005901445854, 0, 0, 67780, 0, 0, 0, 0, 52191, 0, 0
59, 2000, 2, 67780, 0.000551264470012414, 0.0129943664116561, 0.636057330809583, 0.64199935086011, 0.000577330168708705, 0.0112323491655969, 15589, 2, 175, 9, 175, 9890, 10, 175
59, 2000, 3, 67780, 0.0597551223643121, 0.368265073726048, 0.260896342168726, 0.268915223336372, 0.0587488667271079, 0.366018108264304, 5515, 49, 1900, 324, 1900, 885, 245, 1900
59, 2000, 4, 67780, 0.443409166606081, 0.948896315421268, 0.629803792942271, 0.565217391304348, 0.438487115544472, 0.948926720947446, 2406, 191, 1282, 1055, 1282, 39, 955, 1282
59, 2000, 5, 67780, 0.355104618844118, 1, NA, NA, 0.3, 1, 30, 2, 21, 9, 21, NA, 10, 21
59, 2001, 1, 67780, 0, 0, 0.993760681428015, 0.993331366184715, 0, 0, 67780, 0, 0, 0, 0, 67328, 0, 0
59, 2001, 2, 67780, 0.000158772443478061, 0.00521524458643852, 0.260896342168726, 0.251111111111111, 0, 0.00442477876106195, 452, 0, 2, 0, 2, 113, 0, 2
59, 2001, 3, 67780, 0.203284345101494, 0.167740990855095, 0.629803792942271, 0.62280701754386, 0.204747774480712, 0.149253731343284, 337, 13, 40, 69, 40, 142, 65, 40
59, 2001, 4, 67780, 0.355104618844118, 0.948896315421268, 0.465217230779399, 0.5, 0.406976744186047, 0.92156862745098, 86, 7, 47, 35, 47, 2, 35, 47
59, 2001, 5, 67780, 0.244670256231403, 1, NA, NA, 0.5, 1, 2, 0, 1, 1, 1, NA, 0, 1
59, 2002, 1, 67780, 0, 0, 0.780957959639423, 0.780598996754205, 0, 0, 67780, 0, 0, 0, 0, 52909, 0, 0
59, 2002, 2, 67780, 0.000585483393854891, 0.00535160297633752, 0.629803792942271, 0.632715213860314, 0.000672449734382355, 0.00571966893210417, 14871, 2, 85, 10, 85, 9349, 10, 85
59, 2002, 3, 67780, 0.156454891865788, 0.17173755330592, 0.465217230779399, 0.456631972244462, 0.162152201953197, 0.175940180338685, 5427, 169, 800, 880, 800, 1711, 845, 800
59, 2002, 4, 67780, 0.244670256231403, 0.948896315421268, 0.390926505384046, 0.434782608695652, 0.238703339882122, 0.955483870967742, 2036, 105, 1481, 486, 1481, 30, 525, 1481
59, 2002, 5, 67780, 0.322372855383461, 1, NA, NA, 0.512820512820513, 1, 39, 5, 19, 20, 19, NA, 25, 19
59, 2003, 1, 67780, 0, 0, 0.993203252646964, 0.993036293892004, 0, 0, 67780, 0, 0, 0, 0, 67308, 0, 0
59, 2003, 2, 67780, 0.000438368889167817, 0.00458806802032441, 0.465217230779399, 0.448936170212766, 0, 0.00423728813559322, 472, 0, 2, 0, 2, 211, 0, 2
59, 2003, 3, 67780, 0.103120842843152, 0.149116368698331, 0.390926505384046, 0.449760765550239, 0.0965250965250965, 0.106837606837607, 259, 1, 25, 25, 25, 94, 5, 25
59, 2003, 4, 67780, 0.322372855383461, 0.948896315421268, 0.642780170249582, 0.5, 0.31304347826087, 0.974683544303797, 115, 10, 77, 36, 77, 1, 50, 77
59, 2003, 5, 67780, 0.522048750299767, 1, NA, NA, 0, 1, 1, 0, 1, 0, 1, NA, 0, 1
60, 1979, 1, 67780, 0, 0, 0.995218135771064, 0.995160814399528, 0, 0, 67780, 0, 0, 0, 0, 67452, 0, 0
60, 1979, 2, 67780, 0.000332923347455494, 0.0051121052335622, 0.640661040785006, 0.660550458715596, 0, 0.00304878048780488, 328, 0, 1, 0, 1, 216, 0, 1
60, 1979, 3, 67780, 0.112807008303091, 0.164705614981731, 0.428598511885872, 0.419753086419753, 0.0990990990990991, 0.19, 111, 2, 19, 11, 19, 34, 10, 19
60, 1979, 4, 67780, 0.550246393202987, 0.948896315421268, 0.3600843267366, NaN, 0.638297872340426, 1, 47, 6, 17, 30, 17, 0, 30, 17
60, 1979, 5, 67780, 0.165812928134439, 1, NA, NA, NaN, NaN, 0, 0, 0, 0, 0, NA, 0, 0
60, 1980, 1, 67780, 0, 0, 0.994147148399322, 0.994231336677486, 0, 0, 67780, 0, 0, 0, 0, 67389, 0, 0
60, 1980, 2, 67780, 0.000308407187467163, 0.0121953094441641, 0.428598511885872, 0.417948717948718, 0, 0.00255754475703325, 391, 0, 1, 0, 1, 163, 0, 1
60, 1980, 3, 67780, 0.266496157597592, 0.35005578819241, 0.3600843267366, 0.288288288288288, 0.246696035242291, 0.350877192982456, 227, 12, 60, 56, 60, 32, 60, 60
60, 1980, 4, 67780, 0.165812928134439, 0.948896315421268, 0.361072357144815, 1, 0.139240506329114, 0.985294117647059, 79, 2, 67, 11, 67, 1, 10, 67
60, 1980, 5, 67780, 0.54315471484706, 1, NA, NA, NaN, NaN, 0, 0, 0, 0, 0, NA, 0, 0
60, 1981, 1, 67780, 0, 0, 0.939861245651321, 0.941501917969903, 0, 0, 67780, 0, 0, 0, 0, 63815, 0, 0
60, 1981, 2, 67780, 0.000798368249998793, 0.0184463832228995, 0.3600843267366, 0.356189008731382, 0.000504413619167718, 0.0174110522331567, 3965, 0, 69, 2, 69, 1387, 0, 69
60, 1981, 3, 67780, 0.0679028871617171, 0.479929112728195, 0.361072357144815, 0.35973597359736, 0.0622257678500199, 0.484474691620587, 2507, 28, 1139, 156, 1139, 436, 140, 1139
60, 1981, 4, 67780, 0.54315471484706, 0.948896315421268, 0.330800332724195, 0.290322580645161, 0.548969072164949, 0.911428571428571, 776, 88, 319, 426, 319, 9, 440, 319
60, 1981, 5, 67780, 0.268522799608578, 1, NA, NA, 0.227272727272727, 1, 22, 0, 17, 5, 17, NA, 0, 17
60, 1982, 1, 67780, 0, 0, 0.893785251736156, 0.896341103570375, 0, 0, 67780, 0, 0, 0, 0, 60754, 0, 0
60, 1982, 2, 67780, 0.000181197619748885, 0.00594603976843877, 0.361072357144815, 0.358595988538682, 0, 0.00654711073156846, 7026, 0, 46, 0, 46, 2503, 0, 46
60, 1982, 3, 67780, 0.262031691166173, 0.188943314945336, 0.330800332724195, 0.339503887449093, 0.262005807460353, 0.182506053268765, 4477, 219, 603, 1173, 603, 917, 1095, 603
60, 1982, 4, 67780, 0.268522799608578, 0.948896315421268, 0.302489465753857, 0.424657534246575, 0.270739910313901, 0.943889315910838, 1784, 87, 1228, 483, 1228, 31, 435, 1228
60, 1982, 5, 67780, 0.144666698273007, 1, NA, NA, 0.119047619047619, 1, 42, 0, 37, 5, 37, NA, 0, 37
60, 1983, 1, 67780, 0, 0, 0.894606422185364, 0.894187075833579, 0, 0, 67780, 0, 0, 0, 0, 60608, 0, 0
60, 1983, 2, 67780, 0.00078274292623115, 0.00430596029934838, 0.330800332724195, 0.330672268907563, 0.000278862242052426, 0.00418410041841004, 7172, 0, 30, 2, 30, 2361, 0, 30
60, 1983, 3, 67780, 0.114214064063873, 0.140607463251634, 0.302489465753857, 0.289711934156379, 0.115505335844319, 0.137686302342087, 4779, 102, 582, 552, 582, 1056, 510, 582
60, 1983, 4, 67780, 0.144666698273007, 0.948896315421268, 0.57955039100955, 0.52755905511811, 0.14059482425647, 0.942921348314607, 2589, 77, 2098, 364, 2098, 67, 385, 2098
60, 1983, 5, 67780, 0.205810941170267, 1, NA, NA, 0.116666666666667, 1, 60, 0, 53, 7, 53, NA, 0, 53
60, 1984, 1, 67780, 0, 0, 0.867017775331091, 0.869696075538507, 0, 0, 67780, 0, 0, 0, 0, 58948, 0, 0
60, 1984, 2, 67780, 0.000312496277048324, 0.0125457793054863, 0.302489465753857, 0.300928579617104, 0.000452898550724638, 0.0118939737199819, 8832, 1, 105, 4, 105, 2625, 5, 105
60, 1984, 3, 67780, 0.0588085803718659, 0.358104384372718, 0.57955039100955, 0.581040588395533, 0.0637914070186947, 0.356980206691189, 6098, 77, 2038, 389, 2038, 2133, 385, 2038
60, 1984, 4, 67780, 0.205810941170267, 0.948896315421268, 0.319743408199062, 0.194029850746269, 0.215864759427828, 0.944444444444444, 1538, 65, 1139, 332, 1139, 13, 325, 1139
60, 1984, 5, 67780, 0.138022616030134, 1, NA, NA, 0.148148148148148, 1, 54, 1, 46, 8, 46, NA, 5, 46
60, 1985, 1, 67780, 0, 0, 0.836250514402097, 0.836131602242549, 0, 0, 67780, 0, 0, 0, 0, 56673, 0, 0
60, 1985, 2, 67780, 0.000156179842651483, 0.00920268866310625, 0.57955039100955, 0.575906241482693, 0.000180066624651121, 0.00882485366951823, 11107, 0, 98, 2, 98, 6339, 0, 98
60, 1985, 3, 67780, 0.0854985867775956, 0.27721744956105, 0.319743408199062, 0.320500481231954, 0.0829048843187661, 0.271899088997898, 4668, 93, 1164, 387, 1164, 999, 465, 1164
60, 1985, 4, 67780, 0.138022616030134, 0.948896315421268, 0.738294568304261, 0.760869565217391, 0.135033050047214, 0.949781659388646, 2118, 48, 1740, 286, 1740, 70, 240, 1740
60, 1985, 5, 67780, 0.134230720061338, 1, NA, NA, 0.136363636363636, 1, 22, 0, 19, 3, 19, NA, 0, 19
60, 1986, 1, 67780, 0, 0, 0.987118277959303, 0.986677485984066, 0, 0, 67780, 0, 0, 0, 0, 66877, 0, 0
60, 1986, 2, 67780, 0.000230301010401224, 0.0151868247383129, 0.319743408199062, 0.332581736189402, 0.00110741971207087, 0.016629711751663, 903, 0, 15, 1, 15, 295, 0, 15
60, 1986, 3, 67780, 0.0559796369813155, 0.415719153835346, 0.738294568304261, 0.769938650306748, 0.0557432432432432, 0.416815742397138, 592, 5, 233, 33, 233, 251, 25, 233
60, 1986, 4, 67780, 0.134230720061338, 0.948896315421268, 0.659277698535569, 0.6, 0.16, 0.920634920634921, 75, 4, 58, 12, 58, 3, 20, 58
60, 1986, 5, 67780, 0.286456106012595, 1, NA, NA, 0.5, 1, 2, 0, 1, 1, 1, NA, 0, 1
60, 1987, 1, 67780, 0, 0, 0.855608579972092, 0.855562112717616, 0, 0, 67780, 0, 0, 0, 0, 57990, 0, 0
60, 1987, 2, 67780, 0.00014844677283643, 0.0197965194623336, 0.738294568304261, 0.729684736239725, 0, 0.0182839632277835, 9790, 0, 179, 0, 179, 7013, 0, 179
60, 1987, 3, 67780, 0.0543710879939396, 0.504468407749902, 0.659277698535569, 0.647154471544715, 0.0565819861431871, 0.498164014687883, 2598, 28, 1221, 147, 1221, 796, 140, 1221
60, 1987, 4, 67780, 0.286456106012595, 0.948896315421268, 0.658386192373351, 0.625, 0.292626728110599, 0.947882736156352, 434, 26, 291, 127, 291, 10, 130, 291
60, 1987, 5, 67780, 0.336298210580261, 1, NA, NA, 0.333333333333333, 1, 6, 0, 4, 2, 4, NA, 0, 4
60, 1988, 1, 67780, 0, 0, 0.998809404450233, 0.998598406609619, 0, 0, 67780, 0, 0, 0, 0, 67685, 0, 0
60, 1988, 2, 67780, 0.000144060018469783, 0.00435107414195235, 0.659277698535569, 0.698924731182796, 0, 0.0210526315789474, 95, 0, 2, 0, 2, 65, 0, 2
60, 1988, 3, 67780, 0.122701069611324, 0.14197371370519, 0.658386192373351, 0.695652173913043, 0.107142857142857, 0.08, 28, 0, 2, 3, 2, 16, 0, 2
60, 1988, 4, 67780, 0.336298210580261, 0.948896315421268, 0.627080346162871, NaN, 0.571428571428571, 1, 7, 2, 3, 4, 3, 0, 10, 3
60, 1988, 5, 67780, 0.337623042254616, 1, NA, NA, NaN, NaN, 0, 0, 0, 0, 0, NA, 0, 0
60, 1989, 1, 67780, 0, 0, 0.995519556469141, 0.995367365004426, 0, 0, 67780, 0, 0, 0, 0, 67466, 0, 0
60, 1989, 2, 67780, 0.000337298873444358, 0.00582860856742029, 0.658386192373351, 0.620578778135048, 0, 0.00955414012738853, 314, 0, 3, 0, 3, 193, 0, 3
60, 1989, 3, 67780, 0.146997585479351, 0.185572067940783, 0.627080346162871, 0.633333333333333, 0.135593220338983, 0.117647058823529, 118, 1, 12, 16, 12, 57, 5, 12
60, 1989, 4, 67780, 0.337623042254616, 0.948896315421268, 0.625823846452826, NaN, 0.575757575757576, 1, 33, 3, 14, 19, 14, 0, 15, 14
60, 1989, 5, 67780, 0.249711833135133, 1, NA, NA, NaN, NaN, 0, 0, 0, 0, 0, NA, 0, 0
60, 1990, 1, 67780, 0, 0, 0.995460362134244, 0.994969017409265, 0, 0, 67780, 0, 0, 0, 0, 67439, 0, 0
60, 1990, 2, 67780, 0.000409649487233432, 0.00860542094031413, 0.627080346162871, 0.585798816568047, 0, 0.00879765395894428, 341, 0, 3, 0, 3, 198, 0, 3
60, 1990, 3, 67780, 0.147658400118104, 0.261759400141349, 0.625823846452826, 0.612903225806452, 0.121428571428571, 0.24390243902439, 140, 5, 30, 17, 30, 57, 25, 30
60, 1990, 4, 67780, 0.249711833135133, 0.948896315421268, 0.312075809794695, NaN, 0.277777777777778, 1, 36, 0, 26, 10, 26, 0, 0, 26
60, 1990, 5, 67780, 0.249382166150527, 1, NA, NA, NaN, NaN, 0, 0, 0, 0, 0, NA, 0, 0
60, 1991, 1, 67780, 0, 0, 0.992948355915505, 0.993242844496902, 0, 0, 67780, 0, 0, 0, 0, 67322, 0, 0
60, 1991, 2, 67780, 0.000411645866011168, 0.0063201667885362, 0.625823846452826, 0.584988962472406, 0.00218340611353712, 0.0087527352297593, 458, 0, 4, 1, 4, 265, 0, 4
60, 1991, 3, 67780, 0.10544748393698, 0.19959369991117, 0.312075809794695, 0.3828125, 0.132978723404255, 0.214723926380368, 188, 3, 35, 25, 35, 49, 15, 35
60, 1991, 4, 67780, 0.249382166150527, 0.948896315421268, 0.639808898384753, 0, 0.240506329113924, 0.983333333333333, 79, 1, 59, 19, 59, 0, 5, 59
60, 1991, 5, 67780, 0.456706399755944, 1, NA, NA, 0, 1, 1, 0, 1, 0, 1, NA, 0, 1
60, 1992, 1, 67780, 0, 0, 0.992828204055112, 0.992342874004131, 0, 0, 67780, 0, 0, 0, 0, 67261, 0, 0
60, 1992, 2, 67780, 0.000287124284988782, 0.00973192849969107, 0.312075809794695, 0.284883720930233, 0, 0.00578034682080925, 519, 0, 3, 0, 3, 147, 0, 3
60, 1992, 3, 67780, 0.10529505376204, 0.290651720999001, 0.639808898384753, 0.612765957446809, 0.119241192411924, 0.276923076923077, 369, 9, 90, 44, 90, 144, 45, 90
60, 1992, 4, 67780, 0.456706399755944, 0.948896315421268, 0.713071819956078, 0.666666666666667, 0.395604395604396, 0.945454545454545, 91, 10, 52, 36, 52, 2, 50, 52
60, 1992, 5, 67780, 0.193010679601437, 1, NA, NA, 0, 1, 1, 0, 1, 0, 1, NA, 0, 1
60, 1993, 1, 67780, 0, 0, 0.847246313675086, 0.848819710829153, 0, 0, 67780, 0, 0, 0, 0, 57533, 0, 0
60, 1993, 2, 67780, 0.000286685322772096, 0.0057178262314006, 0.639808898384753, 0.640474789091622, 0.000195179076802967, 0.00497803806734993, 10247, 0, 51, 2, 51, 6529, 0, 51
60, 1993, 3, 67780, 0.210721552898105, 0.182379221258863, 0.713071819956078, 0.718987341772152, 0.204638472032742, 0.18696397941681, 3665, 125, 545, 750, 545, 1704, 625, 545
60, 1993, 4, 67780, 0.193010679601437, 0.948896315421268, 0.714627048973306, 0.666666666666667, 0.205705705705706, 0.960302457466919, 666, 31, 508, 137, 508, 14, 155, 508
60, 1993, 5, 67780, 0.463170837190491, 1, NA, NA, 0.428571428571429, 1, 7, 1, 4, 3, 4, NA, 5, 4
